timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity,u,v
1663836914.7897,9.83317770521763,-3.0636,2.13913988874295,0.0420910933795471,8.28,-5.28789,0.413767,22.656,0.356233,-3.0636,699,541
1663836914.7897,13.2008252202694,-3.0636,2.19238646143722,0.412848768137581,9.83,-7.04135,5.29644,21.5359,-4.52644,-3.0636,607,781
1663836914.7897,13.5594670005858,-3.0636,2.13441914284332,-0.0621904588011867,11.44,-7.23017,-0.842726,22.554,1.612726,-3.0636,608,486
1663836914.7897,14.7810298640314,-3.1968,2.11709883001266,-0.0391356120909153,12.62,-7.67333,-0.578317,22.8705,1.348317,-3.1968,593,499
1663836914.7897,13.4286194018075,-3.1968,2.18300012307842,-0.175995139526658,10.82,-7.59785,-2.35119,23.2379,3.12119,-3.1968,600,419
1663836914.7897,13.6030832665539,-3.1968,2.24880097411923,-0.165311661218148,10.45,-8.41608,-2.23852,23.4258,3.00852,-3.1968,567,426
1663836914.7897,14.8352562548579,-3.1968,2.17907847228142,-0.154103018936071,12.03,-8.37727,-2.27712,23.895,3.04712,-3.1968,576,426
1663836914.7897,16.3199593402588,-3.1968,2.16348150294233,-0.174889381963554,13.33,-8.97711,-2.83966,24.5407,3.60966,-3.1968,560,405
1663836914.7897,17.4987162078051,-3.33,2.12782435072338,-0.165696120311849,14.65,-9.12427,-2.88622,24.943,3.65622,-3.33,560,405
1663836914.7897,15.9328045648718,-3.33,2.28954458611765,-0.188100070561773,11.78,-10.3058,-2.97932,25.4055,3.74932,-3.33,519,404
1663836914.7897,17.8778816000778,-3.4632,2.35854780563805,-0.183520968018149,12.4,-12.4585,-3.26258,24.872,4.03258,-3.4632,420,393
1663836914.7897,17.5152019779076,-3.5964,2.3926321130861,-0.151006566973278,11.79,-12.6821,-2.63487,25.3184,3.40487,-3.5964,421,421
1663836914.7897,17.0603759391199,-3.4632,2.44040286380495,-0.157433298278563,10.87,-12.8742,-2.67479,25.702,3.44479,-3.4632,421,421
1663836914.7897,12.4938234196662,-3.1968,2.31906095016982,-0.279907667548346,8.8,-8.16957,-3.45163,27.4743,4.22163,-3.1968,630,392
1663836914.7897,12.3860176317976,-3.0636,2.29989879596496,-0.28674352021065,8.86,-7.91466,-3.50314,27.9937,4.27314,-3.0636,645,392
1663836914.7897,12.1115222750115,-3.0636,2.3373250022161,-0.297879834769822,8.34,-8.03105,-3.55466,28.4054,4.32466,-3.0636,645,392
1663836914.7897,20.67065157213,-3.7296,2.65655816593116,-0.156287059269289,9.52,-18.0636,-3.21742,28.1603,3.98742,-3.7296,277,413
1663836914.7897,24.3145156893758,-3.7296,2.43301679866443,-0.134426077022218,15.68,-18.2952,-3.25867,28.5213,4.02867,-3.7296,277,413
1663836914.7897,25.595981916043,-3.7296,2.38898387571982,-0.129283202556451,17.35,-18.5268,-3.29992,28.8823,4.06992,-3.7296,277,413
1663836914.7897,24.5555968336935,-3.7296,2.45133593105468,-0.136488903639826,15.49,-18.7583,-3.34117,29.2434,4.11117,-3.7296,277,413
1663836914.7897,21.2013458786559,-3.7296,2.70764784850205,-0.16022262583611,8.8,-18.9899,-3.38242,29.6044,4.15242,-3.7296,277,413
1663836914.7897,19.5123261286834,-0.5328,0.507776743579139,0.060902245453429,9.47,17.0188,1.18761,46.5242,-0.41761,-0.5328,1331,532
1663836914.7897,19.0552173758148,-0.5328,0.51831463174028,0.0466621091341942,9.43,16.5344,0.888834,47.1621,-0.118834,-0.5328,1314,525
1663836914.7897,17.8228100835759,-0.5328,0.63200676827992,0.0415652352396614,10.52,14.3678,0.740596,48.319,0.029404,-0.5328,1257,522
1663836914.7897,11.4582045836379,-0.7992,1.66679409426228,-0.190092086082139,11.2,-1.07849,-2.16502,55.9648,2.93502,-0.7992,922,473
1663836914.7897,13.424027653428,-0.7992,1.67765875606003,-0.163244603384455,13.17,-1.41276,-2.18168,56.388,2.95168,-0.7992,916,474
1663836914.7897,12.3369345866508,-0.7992,1.48046548439472,-0.179147663262843,12.09,1.09508,-2.19833,56.8258,2.96833,-0.7992,962,472
1663836914.7897,8.27770233958675,-0.666,1.43353965974352,-0.226724451780854,7.99,1.10362,-1.86072,57.2689,2.63072,-0.666,962,479
1663836914.7897,31.4631925597197,-1.0656,2.80438538843672,-0.363365139307489,9.73,-27.7526,-11.1827,48.8788,11.9527,-1.0656,350,291
1663836914.7897,32.5473190897499,-0.9324,2.728074145025,-0.353482151561912,12.27,-27.9613,-11.2668,49.2464,12.0368,-0.9324,350,291
1663836914.7897,32.5898542006558,-0.9324,2.7443074488341,-0.355752145446333,11.82,-28.1699,-11.3509,49.6139,12.1209,-0.9324,350,291
1663836914.7897,31.520915939103,-0.9324,2.86811535248095,-0.359159244080832,7.97,-28.413,-11.0792,50.0419,11.8492,-0.9324,350,299
1663836914.7897,25.294458480268,-0.9324,2.72188129747771,-0.432109547857017,9.36,-20.9759,-10.593,62.5191,11.363,-0.9324,590,345
1663836914.7897,26.4474883151501,-0.9324,2.79946779905511,-0.414914846334017,8.12,-22.8007,-10.6613,62.3301,11.4313,-0.9324,558,345
1663836914.7897,21.7756294055993,-0.9324,2.59555288608768,-0.518842665929013,9.82,-16.1601,-10.798,65.2491,11.568,-0.9324,681,347
1663836914.7897,28.1640759736584,-0.9324,2.77060152869993,-0.396101717167019,9.42,-24.2157,-10.8664,63.163,11.6364,-0.9324,540,344
1663836914.7897,26.2826906174007,-0.9324,2.59219940001154,-0.409376727530089,12.59,-20.5628,-10.4615,67.2512,11.2315,-0.9324,621,359
1663836914.7897,29.9450903950881,-0.9324,2.40078788211988,-0.359144354683571,18.92,-20.6874,-10.5249,67.6588,11.2949,-0.9324,621,359
1663836914.7897,30.6295013451084,-0.9324,2.40322131856915,-0.360642506536906,19.29,-21.1953,-10.8084,67.9133,11.5784,-0.9324,614,355
1663836914.7897,28.0838551087631,-0.9324,2.54288480849402,-0.406117356495883,14.54,-21.3121,-11.0944,68.2876,11.8644,-0.9324,614,352
1663836914.7897,22.9691631716547,-0.9324,2.64170600513945,-0.433787944707183,9.99,-18.2915,-9.65419,72.0674,10.42419,-0.9324,675,380
1663836914.7897,24.8028179979614,-0.9324,2.5630113334704,-0.422579809893605,12.37,-18.9392,-10.172,72.2781,10.942,-0.9324,666,373
1663836914.7897,25.6549515454619,-0.9324,2.5142626097088,-0.410165633753534,13.81,-19.0474,-10.2302,72.6912,11.0002,-0.9324,666,373
1663836914.7897,24.3637370963487,-0.9324,2.66048684822295,-0.435958259091226,10.22,-19.5779,-10.2883,72.9922,11.0583,-0.9324,660,373
